S11 (dB),VSWR,Gain (dBi),Eff (%),BW (MHz),Z_Real (Ohms),Z_Imag (Ohms),Status,label
0.2468837309212885,-0.6359998755855266,0.5700828651671945,-0.1335129169953164,-0.1668551390984305,0.0014251658997199,-0.7248257332170089,1,4
0.8357102688003712,2.2013365631968504,-2.2560274595718224,-1.4099989854802153,-1.8568404906388567,-0.9611940451302072,2.793838607694666,1,2
0.0096170178692748,-0.5524122227245073,0.2702194150132,-0.4808560648823637,0.6575279592139728,0.2025146875258869,-0.8993049567332904,1,4
0.8111155485449796,0.4692146455768394,-0.3952309812189521,-1.0366051015016395,-0.9087999275795934,1.0497011711314628,-0.2260860349467249,1,0
-0.3535167929603314,-0.7335188039233825,0.7097452940060412,0.3657928580923141,0.4926513395514921,0.3252894258818225,0.1085316539886093,1,1
1.2017375761306115,2.558905967102321,-1.3194676426524967,-1.761683922715851,-1.815621335723237,-1.3943726900936744,1.3175372324632997,1,2
1.2089713173821977,0.7710589475749648,-2.440874791858531,-1.674848135744089,-1.403429786567035,-0.8894054937991618,2.2106477784073704,1,2
0.8458375065525913,1.866985951752773,-1.943840853932047,-1.3275049878570415,-1.320991476735795,-0.8290378483616918,1.8676646472486529,1,2
0.4132597797077614,-0.5570559812167862,-0.000890005673973,-0.4330963820478947,-0.04319767435157,-0.548001985480497,-0.834373190904172,1,5
0.8429440100519568,1.258653589264244,-0.6786635573919059,-0.5459829051111852,-1.1973340119889344,2.86684887669855,-0.3750705774012667,1,0
0.0935284163876699,-0.4920433623248823,0.3852355328804855,-0.0379935513263782,0.2865555649733913,-0.9126551950825118,-0.6953475082393724,1,5
0.1817800596570166,-0.0787488565120646,0.4632821842904294,0.5264390639900737,-0.3317317587609111,-0.8114986000251295,-0.8495106577845799,1,5
0.1759930666557478,-0.5709872566936227,0.5290056802145925,0.3223749646064332,0.2865555649733913,0.156015284959187,0.4415559253575849,1,1
-0.2565846601890819,-0.5524122227245073,0.4673899027856896,-0.5199321690196566,0.6987471141295929,-0.1923223447948628,-0.5264452462053464,1,4
0.0385519828756181,-0.4316745019252573,0.5947291761387558,0.4396032770183118,-0.0844168292671901,-0.4908974560126199,-0.9873412772746104,1,5
0.2179487659149455,-0.5384809472476708,0.2044959190890369,0.4048689622296069,0.1216789453109106,-0.4309377000713491,-0.7021195328963971,1,5
-2.5583611264436774,-1.0075005549678346,1.4573500601433973,1.9983056531614365,0.987281198538934,0.1103316613848855,-0.1989979363186264,0,3
1.1351871566160223,2.5635497255946005,-2.0424260978182915,-1.4447333002689202,-1.733183025891997,-1.2658874987909512,1.1115880120114328,1,2
0.9311956533213036,0.9103717023433302,-2.0588569717993326,-1.5619616126807987,-1.4858680963982756,-1.593014874742647,1.9071017320160315,1,2
0.71418341577373,0.0605638982563007,-1.1551589028420888,-1.1234408884734015,-1.403429786567035,1.3303291445164585,-0.4411974064051542,1,0
0.5998903039986746,0.0559201397640219,0.5536519911861537,0.5828823255217187,-0.2492934489296708,-0.7837621142835893,-0.8873543249856,1,5
0.1557385911513076,-0.1112551659580167,0.1962804820985164,-0.159563653086845,0.2453364100577711,-0.89022127279156,-0.6905672555402962,1,5
1.1178261776122167,2.832887718146773,-1.717916336692736,-0.9020096316954088,-1.8568404906388567,-1.426188070797206,1.6501631494406852,1,2
-1.2186722466499909,-0.9935692794909978,1.2519641353803874,1.5901774543941565,1.0697195083701745,0.1209367882860626,-0.4129142446022866,0,3
0.8689854785576658,1.272584864741081,-0.062505783102876,-0.96713647192423,-0.826361617748353,1.502050622416289,-0.608904605264411,1,0
0.86175173730608,3.120800744668063,-1.874009639512624,-1.6401138209553845,-1.568306406229516,-1.037061491423244,2.70181874323745,1,2
1.0888912126058736,0.520295988991907,-1.6768391517401342,-1.0713394162903442,-1.6919638709763765,-1.3625573093901429,2.3827368755741136,1,2
0.0805076821348155,-0.6452873925700843,0.3318351924421029,0.9128583160144136,0.2453364100577711,0.4068673251216468,0.2634915123169962,1,1
0.1051024023902071,-0.496687120817161,0.7672533529396841,0.5872241148703066,0.7811854239608332,0.0944239710331197,0.009341410482778,1,1
-2.39921881890879,-1.0075005549678346,1.5518275855343815,1.412164091102044,1.0697195083701745,-0.1205337934638175,-0.3981751321134683,0,3
1.0888912126058736,1.6347980271388305,-2.366935858943848,-1.3057960411141012,-1.2797723218201749,-1.1129289377162803,1.6852183359005777,1,2
0.6794614577661183,0.0605638982563007,-0.2309222414085441,-0.9801618399699944,-1.4446489414826555,1.5885231956105024,0.0734764675287171,1,0
0.5362333809847198,1.0914782835422052,-0.0871520940744372,-0.8629335275581159,-0.290512603845291,2.8150469106812617,-0.3328450118927601,1,0
1.028127786092553,1.0496844571116957,-2.190303963647659,-1.0930483630332848,-1.073676547242074,-1.182270152070131,1.3482105206157051,1,2
0.4696829614701306,0.0605638982563007,0.4345281548236079,0.2919824391663164,0.3277747198890114,-0.7751964348634077,-0.7686447162918743,1,5
-0.1654395204191009,-0.6359998755855266,0.413989562347307,-0.4374381713964829,0.4514321846358719,0.4166566730304258,-0.5272419549885259,1,4
-0.0439126673924598,0.0001950378566757,0.1634187341364348,0.6132748509618354,-0.1668551390984305,-0.4268588051093578,-0.8435353419107346,1,5
0.1282503743952817,-0.3713056415256321,0.5043593692430313,-0.2941591228930759,0.4514321846358719,-0.849840212667847,-0.678218269401016,1,5
0.9803850938320868,2.5914122765482737,-1.0647890959463644,-1.3101378304626894,-1.6095255611451362,-1.0558244082484036,1.2541988842005398,1,2
0.8646452338067143,0.2138079285015028,-1.17980521381365,-0.6849201642660042,-0.5790466882546321,2.178739296610632,-0.3949882969807509,1,0
-0.2580314084393991,-0.7335188039233825,0.8494077228448882,1.01271947103194,0.987281198538934,0.1335813626682354,0.2706618913656106,1,1
-2.857838014259329,-0.8914065926608633,1.51485811907704,1.776874396383444,1.6880068321044768,0.0258985356716673,-0.2364432491280567,0,3
-0.9177486105840224,-0.9471316945682096,1.2642872908661682,1.9027862874924988,1.6880068321044768,-0.0805606228363034,-0.1213188299586381,0,3
0.760479359783879,0.2416704794551759,-0.0912598125696974,-0.441779960745071,-0.5790466882546321,1.1365816338218755,-0.5722560012381601,1,0
1.0686367371014334,0.8964404268664935,-0.5636474395246203,-0.962794682575642,-0.7851424628327329,1.98458389641985,0.0925974783250219,1,0
-1.7814573160233649,-0.9099816266299788,1.3423339422761118,1.6813550307145058,1.6055685222732363,0.0850425126205398,-0.2822540041608704,0,3
0.3467093601931723,-0.5384809472476708,0.3030811629752816,0.1921212841487904,0.3277747198890114,-0.7601045235040403,-0.9028901462575976,1,5
0.7706065975360992,1.2168597628337343,-0.97441928905064,-0.7717559512377661,-0.9500190824952136,1.1108845955613311,-0.1599592059428374,1,0
1.0122135553390643,0.3159706153316375,-0.1569833084938606,-1.1581752032621062,-0.9912382374108336,1.0150305639545372,-0.649138398814969,1,0
1.0816574713542877,0.6921150532062245,-0.3212920483042685,-0.7196544790547088,-0.3317317587609111,2.1346872310211262,-0.329259822368453,1,0
-0.4692566529857038,-0.7985314228152863,0.3030811629752816,0.7999717929511233,1.193376973117035,-0.5251601736933463,0.3738356787873387,1,1
-0.8613254288216533,-1.0075005549678346,1.317687631304551,1.3861133550105158,1.0285003534545545,0.0112145138084989,-0.3475841243815785,0,3
0.9919590798346242,3.083650676729832,-1.6768391517401342,-0.9324021571355252,-1.7744021808076167,-1.0819293360051474,1.90909350397398,1,2
0.2092682764130425,-0.6638624265391997,0.2086036375842971,-0.4070456459563661,-0.0844168292671901,-0.1531649531597471,-0.9538795083810772,1,4
-0.6139314780174194,-0.7985314228152863,0.915131218769051,0.4135525409267832,0.6575279592139728,0.4753927604830993,0.4965288313969612,1,1
1.1684623663733171,1.1843534533877822,-1.2044515247852112,-1.340530355902806,-1.1148957021576942,-1.4237407338200112,1.7433780770726717,1,2
1.057062751098896,1.128628351480436,-2.321750955495985,-1.4403915109203322,-1.2385531669045546,-1.0635743086761869,2.065248425477136,1,2
-2.7203969304792,-0.9099816266299788,1.280718164847209,1.5988610330913324,1.6467876771888563,0.0230433091982734,-0.0695327590519792,0,3
-0.4345346949780922,-0.5477684642322286,0.4386358733188682,0.5481480107330141,0.3689938748046316,-0.4019775458412114,0.4315970655678428,1,1
1.0440420168460418,1.662660578092504,-1.0483582219653236,-1.7182660292299698,-1.7744021808076167,-1.3858070106734928,2.7376706384805214,1,2
1.084550967854922,0.8360715664668685,-1.2619595837188542,-0.4113874353049542,-0.8675807726639733,1.9907022388628364,-0.4089307006863897,1,0
0.1600788359022592,-0.0415987885738338,0.6275909241008374,-0.0293099726292022,-0.2492934489296708,-0.8612611185614225,-0.8845658442444722,1,5
-0.2218627021814701,-0.5570559812167862,0.7056375755107811,0.2832988604691404,0.8636237337920736,-0.2698213490726959,0.1200839313447101,1,1
-0.0815281219007059,-0.6824374605083151,0.5988368946340159,0.3310585433036095,0.8636237337920736,0.3758677234105136,0.2240544275496175,1,1
0.8328167722997368,2.665712412424736,-1.0894354069179255,-1.6357720316067963,-1.6507447160607562,-1.2691506147605442,2.7077940591112952,1,2
-2.397772070658473,-1.0028567964755557,1.3628725347524129,1.2905939893415777,1.729225987020097,0.1490811635238019,-0.0675409870940308,0,3
-2.253097245626758,-0.9796380040141616,1.3628725347524129,1.3644044082675753,1.523130212441996,0.1547916164705896,-0.0926373137641809,0,3
-0.2869663734457421,-0.6452873925700843,0.6686681090534394,0.552489800081602,0.2865555649733913,0.6144830786869999,0.1933811393972119,1,1
-2.163398854107094,-0.8728315586917479,1.4984272450959992,1.5901774543941565,1.770445141935717,-0.1613227430837296,-0.4109224726443382,0,3
0.7937545695411737,-0.0462425470661127,-0.76492564579237,-0.4548053287908352,-1.2385531669045546,2.511169236012916,0.0316492564118003,1,0
1.1511013873695113,0.4831459210536761,-1.0688968144416249,-1.349213934599982,-1.6919638709763765,-1.1092579322504883,2.083572727490261,1,2
0.2801589406785831,-0.566343498201344,-0.103582968055478,-0.2637665974529592,0.2453364100577711,0.4203276784962178,-0.9291815361025166,1,4
0.0877414233864014,-0.2970055056491706,0.7220684494918219,0.2051466521945546,-0.5790466882546321,-0.44439805344592,-0.9001016655164699,1,5
-1.8682622110423943,-0.9099816266299788,1.4819963711149584,1.8810773407495585,1.193376973117035,-0.1286915833877997,-0.2025831258429336,0,3
-2.4643224901730627,-1.0121443134601134,1.3628725347524129,1.2992775680387538,1.523130212441996,-0.0768896173705114,-0.3814442476667016,0,3
1.010766807088747,2.1409677027972256,-0.9415575410885584,-1.7095824505327937,-1.073676547242074,-0.886142377829569,2.187144869303579,1,2
0.5955500592477233,1.0496844571116957,-0.1323369975222994,-1.2102766754451633,-0.7027041530014926,1.6301279242228126,0.0344377371529281,1,0
-2.870858748512184,-0.9099816266299788,1.0958708325605,1.872393762052382,0.987281198538934,0.0067277293503086,-0.404947156770493,0,3
-1.0682104286170069,-0.9564192115527672,1.5477198670391217,1.7160893455032105,1.481911057526376,-0.1237969094334104,-0.1846571782213979,0,3
-0.3752180167150888,-0.5709872566936227,0.5865137391482353,0.5264390639900737,0.2041172551421509,-0.0193771984064351,0.2539310069188438,1,1
0.6432927515081894,0.7617714305904069,-0.5800783135056611,-0.6284769027343589,-0.290512603845291,2.766915950129765,-0.3081470396141998,1,0
-0.2536911636884477,-0.5477684642322286,-0.2432453968943247,0.0531840249939713,-0.1256359841828103,0.2547245430393746,-0.6033276437821554,1,4
-0.2406704294355933,-0.6034935661395747,0.5290056802145925,-0.2420576507100187,0.2865555649733913,-0.2310718469337795,-0.5822148610279022,1,4
1.1163794293618996,3.074363159745274,-0.9251266671075176,-1.5055183511491534,-1.362210631651415,-1.2047040743610828,2.070825386959392,1,2
-2.412239553161645,-0.9564192115527672,1.178025202465704,1.94620418097838,1.2758152829482752,-0.1478623897091587,-0.1157418684763826,0,3
-0.1726732616706868,-0.626712358600969,0.8247614118733267,0.3831600154866664,0.7811854239608332,0.5549312122419281,0.218477466067362,1,1
0.1629723324028934,-0.6127810831241324,0.2127113560795572,-0.168247231784021,0.0392406354796703,0.0736216067269643,-0.6439597917243033,1,4
0.8357102688003712,1.0914782835422052,-0.1200138420365188,-0.2637665974529592,-1.2797723218201749,2.5666422074959963,-0.5196732215483219,1,0
-0.4244074572258721,-0.5849185321704593,0.6152677686150566,0.773921056859595,0.2865555649733913,0.2012910190372895,0.3917616264088744,1,1
1.167015618123,0.3995582681926569,-1.487884100958165,-1.4577586683146844,-1.6095255611451362,-1.4588192304931356,2.209851069624191,1,2
-0.182800499422907,-0.5988498076472958,0.4057741253567866,0.4656540131098401,0.5750896493827324,0.5630890021659104,-0.0205351688864482,1,1
-2.1807598331109,-0.9517754530604884,1.284825883342469,1.8550266046580293,1.1521578182014147,0.0911608550635268,-0.2093551504999582,0,3
-0.340496058707477,-0.6917249774928728,0.6152677686150566,0.4048689622296069,0.739966269045213,-0.0801527333401043,0.0388196354604146,1,1
-0.1726732616706868,-0.5802747736781804,0.1593110156411746,-0.6675530068716516,0.2041172551421509,0.0638322588181856,-0.9012967286912388,1,4
0.3235613881880979,-0.3573743660487956,0.5084670877382916,0.5568315894301901,0.1628981002265308,-0.8168011634757183,-0.8052933203181251,1,5
-2.5612546229443125,-0.900694109645421,0.9972855886742552,1.7247729242003866,1.770445141935717,-0.1482702792053577,-0.4479694310621788,0,3
1.1279534153644368,2.73072503131664,-1.668623714749614,-1.2233020434909276,-1.7744021808076167,-1.0325747069650535,2.255661824657005,1,2
0.926855408570352,2.8979003370386778,-1.467345508481864,-1.2146184647937512,-1.362210631651415,-1.5297920028317828,1.3713150753279066,1,2
0.8791127163098857,0.8407153249591474,-1.093543125413186,-1.2319856221881036,-0.5378275333390119,1.673772100316119,-0.1551789532437612,1,0
1.1438676461179256,1.5140603063395806,-0.9497729780790788,-1.062655837593168,-1.4446489414826555,-1.5591600465581197,2.608603815605464,1,2
-0.2218627021814701,-0.7846001473384497,0.8822694708069695,0.747870320768066,0.5750896493827324,-0.3322284419911616,0.3403739098938052,1,1
1.1438676461179256,1.908779778183283,-1.878117358007884,-1.6444556103039722,-1.6919638709763765,-1.252019255920181,0.9630018239484808,1,2
-0.2970936111979622,-0.6081373246318535,-0.083044375579177,0.1226526545713809,-0.1668551390984305,-0.1690726435115128,-0.9698136840446644,1,4
-2.907027454770113,-0.9749942455218826,1.4819963711149584,1.6162281904856846,1.3582535927795154,0.1058448769266952,-0.3734771598349079,0,3
0.1716528219047964,-0.3991681924793052,0.0032177128212871,-0.3983620672591901,0.5338704944671122,-0.939983791327853,-0.946310774940873,1,5
0.2570109686735087,-0.3945244339870264,0.3318351924421029,0.0748929717369118,-0.0019785194359498,0.0940160815369204,-0.4790410736061741,1,4
0.1846735561576508,-0.5524122227245073,0.4632821842904294,-0.0162846045834378,-0.1256359841828103,-0.507620925356784,-1.1255702511562309,1,5
-0.4822773872385584,-0.4734683283557669,0.8453000043496277,0.791288214253947,0.8636237337920736,0.6120357417098051,0.1320345630924007,1,1
1.0700834853517505,0.919659219327888,-1.512530411929726,-1.4838094044062131,-1.362210631651415,-1.34991273500797,2.4699764873322545,1,2
0.6172512830024806,0.8453590834514265,-0.5431088470483193,-0.4721724861851875,-0.5378275333390119,2.7310216744642424,-0.2495889440505163,1,0
0.0602532066303752,-0.626712358600969,0.4509590288046488,-0.4548053287908352,0.0804597903952904,-0.1209416829600165,-0.9885363404493795,1,4
-0.5459343102525133,-0.5895622906627381,0.4509590288046488,0.2398809669832595,0.5338704944671122,-0.0450742366669799,0.0890122888007148,1,1
0.9109411778168632,0.0280575888103488,-0.3048611743232278,-0.4591471181394233,-0.6614849980858725,2.4169467623909187,-0.491788414137044,1,0
0.0732739408832298,-0.496687120817161,0.5084670877382916,-0.441779960745071,0.4926513395514921,0.1262393517366513,-0.795334460528383,1,4
0.6389525067572379,-0.0183799961124396,0.2784348520037204,-0.0249681832806141,0.2453364100577711,-0.9930094258337387,-1.0933035454374664,1,5
0.074720689133547,-0.6359998755855266,0.3852355328804855,-0.0466771300235546,-0.1668551390984305,-0.3285574365253696,-0.5463629657848307,1,4
-0.2247561986821044,-0.7381625624156614,0.7918996639112452,0.7565538994652424,0.987281198538934,0.1140026668506774,0.513259715843728,1,1
-2.5800623501984346,-0.9332004190913727,1.5846893334964631,1.294935778690166,1.440691902610756,0.2159750409004579,-0.3296581767600427,0,3
1.1684623663733171,1.1193408344958786,-1.6316542482922718,-1.1494916245649298,-1.8568404906388567,-1.124349843609856,2.579922299411007,1,2
-0.9857457783489286,-0.961062970045046,1.3957342827144943,1.7551654496405036,1.523130212441996,0.1033975399495004,-0.3487791875563475,0,3
1.1872700936274403,2.113105151843552,-1.878117358007884,-1.6444556103039722,-1.2797723218201749,-0.8490244336754489,1.566110372815262,1,2
1.2118648138828318,1.1472033854495514,-0.9620961335648596,-1.6357720316067963,-1.403429786567035,-1.4514772195615515,1.8871840124365475,1,2
-0.609591233266468,-0.7010124944774305,0.6399140795866178,0.4873629598527805,1.0285003534545545,0.0381352205576408,0.2125021501935168,1,1
0.3047536609339747,-0.5106183962939977,-0.0091054426644934,-0.5025650116253042,0.1216789453109106,-0.185796112855677,-0.882175717894934,1,4
-1.5774658127286456,-0.8821190756763055,1.1533788914941423,1.8637101833552057,1.770445141935717,0.0585296953675969,-0.3224877977114284,0,3
-1.3199446241721922,-0.9239129021068152,1.2067792319325252,1.6466207159258013,1.6055685222732363,-0.0055089555356651,-0.1324727529231493,0,3
0.0703804443825953,-0.4316745019252573,0.0484026162691493,0.0141079208566786,0.5750896493827324,-0.1576517376179374,-0.8562826824416045,1,4
0.1629723324028934,-0.7103000114619882,0.7015298570155208,1.0474537858206447,1.1521578182014147,0.2816452497885164,0.33439859401996,1,1
0.6678874717635811,0.8267840494823111,-0.682771275887166,-0.4895396435795401,-0.4966083784233918,2.589891908779346,-0.4129142446022866,1,0
1.101911946858728,0.7989214985286377,-1.1592666213373493,-1.2102766754451633,-1.6095255611451362,-0.9485494707480344,1.6768528936771945,1,2
-2.925835182024235,-0.9471316945682096,1.1246248620273214,1.5597849289540393,1.6055685222732363,0.0683190432763759,-0.2854408392935878,0,3
0.1282503743952817,-0.4641808113712092,0.3893432513757458,0.2051466521945546,0.7811854239608332,0.2057778034954798,0.3387804923274465,1,1
0.141271108648136,0.0373451057949065,0.4222049993378274,-0.0510189193721427,0.0804597903952904,-0.7845778932759875,-1.0128359583363502,1,5
0.3770910734498325,-0.6081373246318535,0.6522372350723986,-0.0032592365376736,-0.3729509136765312,-0.7515388440838587,-1.065817092417778,1,5
-2.9446429092783584,-0.8867628341685845,1.0055010256647756,1.2992775680387538,1.2758152829482752,-0.0312059937962096,-0.4125158902106969,0,3
-2.574275357197166,-0.8774753171840267,1.2149946689230458,1.915811655538263,1.1521578182014147,0.0055040608617112,-0.2862375480767672,0,3
-0.1958212336757613,-0.6359998755855266,0.3605892219089244,0.4656540131098401,0.5750896493827324,0.0471087894740215,0.0866221624511767,1,1
0.4928309334752052,-0.162336509373084,0.5125748062335517,0.0575258143425595,0.4926513395514921,-0.4052406618108043,-1.1677958166647373,1,5
1.000639569336527,2.8653940275927257,-0.9579884150695992,-1.7095824505327937,-1.320991476735795,-1.404977816994852,1.4948049367207088,1,2
0.2541174721728743,-0.3202242981105648,-0.1364447160175596,0.2225138095889072,0.5750896493827324,0.0075435083427067,-0.6160749843130253,1,4
0.9398761428232064,1.0729032495730897,-1.5248535674155066,-1.5185437191949176,-1.5270872513138958,-1.3001502164716774,2.579125590627827,1,2
0.1962475421601881,-0.0137362376201607,0.4673899027856896,0.0184497102052667,0.2865555649733913,-0.5985802830091881,-0.7475319335376209,1,5
-1.0088937503540032,-0.8728315586917479,1.0630090845984184,1.9939638638128483,1.234596128032655,0.055266579398004,-0.2495889440505163,0,3
-2.8173290632504484,-0.961062970045046,1.592904770486984,1.4729491419822776,1.193376973117035,0.0507797949398137,-0.1659345218166827,0,3
-0.1075695904064146,-0.6638624265391997,0.3441583479278836,0.218172020240319,0.1216789453109106,0.3477233481727744,-0.9347584975847724,1,4
1.0700834853517505,0.2741767889011278,-0.933342104098038,-0.7066291110089447,-1.1561148570733144,2.018846614100576,-0.0165516249705513,1,0
1.028127786092553,1.2493660722796864,-0.3336152037900491,-0.4634889074880114,-1.4446489414826555,0.9930045311597848,0.0758665938782552,1,0
1.1814831006261717,0.3856269927158203,-1.1017585624037065,-1.1494916245649298,-1.1973340119889344,-0.933865448884866,1.8043262989858928,1,2
-0.5792095200098079,-0.5524122227245073,0.7713610714349444,0.8260225290426516,0.8636237337920736,-0.0454821261631789,0.1077349452054299,1,1
-0.0366789261408742,-0.3295118150951225,0.2825425704989806,-0.4157292246535424,0.3689938748046316,-0.1849803338632786,-0.7375730737478788,1,4
0.4711297097204477,0.0001950378566757,0.5865137391482353,-0.3636277524704852,0.5338704944671122,-0.8037486995973463,-0.9590581154717428,1,5
1.0729769818523849,1.0543282156039744,-0.1487678715033402,-0.3158680696360164,-0.5790466882546321,2.0400568679029303,-0.3651117176115246,1,0
-0.1365045554127579,-0.4084557094638629,0.5207902432240721,-0.3115262802874282,0.5750896493827324,-0.1580596271141367,-0.9040852094323668,1,4
0.1152296401424273,-0.3898806754947475,0.3688046588994447,0.1009437078284404,0.2453364100577711,-0.2163878250706111,-0.8013097764022281,1,4
0.6389525067572379,0.1023577246868105,-0.9908501630316808,-0.6284769027343589,-1.4446489414826555,1.2862770789269533,0.0404130530267734,1,0
-1.7959247985265363,-0.928556660599094,1.1287325805225816,1.5988610330913324,1.6055685222732363,-0.1543886216483445,-0.2531741335748235,0,3
0.8169025415462481,0.7617714305904069,-1.0771122514321452,-0.4200710140021305,-0.3317317587609111,1.446169761437009,-0.2655231197141036,1,0
0.8342635205500541,2.3220742839961006,-2.449090228849052,-1.405657196131627,-1.403429786567035,-1.3225841387626291,1.0908735836487695,1,2
0.7908610730405393,0.1395077926250411,-0.8060028307449719,-0.2811337548473115,-0.826361617748353,2.489143203218163,-0.2922128639506124,1,0
0.8906867023124231,1.017178147665744,-1.5166381304249863,-1.4013154067830391,-1.8568404906388567,-1.0754031040659615,2.549647365650191,1,2
